Premises, Premises Frequency, Conclusion, Conclusion Frequency, Premise and Conclusion Frequency, Support, Confidence, Laplace, Gain, Ps, Lift, Conviction
Organic Cucumber, 85005.0, Banana, 527515.0, 13371.0, 0.0030766710286012364, 0.15729662961002294, 0.9838332126665787, -0.036042679922897995, 7.024910868142962E-4, 1.2958878872026702, 1.0426191165006833
Organic Baby Broccoli, 33143.0, Banana, 527515.0, 5221.0, 0.0012013536340084552, 0.157529493407356, 0.9936237661204174, -0.014051074441816955, 2.756734291893909E-4, 1.2978063350109932, 1.0429073025496196
Organic Baby Spinach, 251705.0, Organic Strawberries, 275577.0, 39773.0, 0.009151778985906587, 0.1580143421862895, 0.9539041368216188, -0.10668300992353537, 0.005479216809551591, 2.491933028344177, 1.1123582006886708
Organic Peeled Whole Baby Carrots, 57831.0, Organic Baby Spinach, 251705.0, 9147.0, 0.002104727387526401, 0.1581677646936764, 0.9889449066502685, -0.024509132795711666, 0.001334024668428705, 2.7309198934584287, 1.1190859247656115
Organic Small Bunch Celery, 70714.0, Organic Strawberries, 275577.0, 11203.0, 0.0025778135916101753, 0.15842690273496055, 0.9865257452206369, -0.029964810762066862, 0.0015460440131800004, 2.498439230523047, 1.112903506985992
Organic Ginger Root, 54094.0, Organic Hass Avocado, 220877.0, 8601.0, 0.0019790926271033757, 0.15900099826228417, 0.989660740563974, -0.022914997960160898, 0.0013464857073613031, 3.1284713545503013, 1.1286293270762187
Organic Lemon, 91251.0, Organic Baby Spinach, 251705.0, 14512.0, 0.0033392154638442256, 0.15903387360138518, 0.9827054648648624, -0.0386545483579928, 0.0021231307718903624, 2.745874103948438, 1.1202384685572166
Organic Ginger Root, 54094.0, Banana, 527515.0, 8607.0, 0.0019804732288662657, 0.15911191629385885, 0.9896621041925898, -0.022913617358398006, 4.6963398680964843E-4, 1.310843121979254, 1.0448698947376096
Asparagus, 71151.0, Bag of Organic Bananas, 394930.0, 11331.0, 0.0026072664292185036, 0.1592528566007505, 0.9864571225981316, -0.0301364655812529, 0.001119497515849254, 1.7524673393759813, 1.0813316442419303
Organic Cilantro, 73050.0, Banana, 527515.0, 11638.0, 0.0026779072194197287, 0.159315537303217, 0.9861026784229214, -0.03093974570696129, 6.376290622814901E-4, 1.3125206531524356, 1.0451229712152357
Bag of Organic Bananas, Organic Raspberries, 42283.0, Organic Baby Spinach, 251705.0, 6758.0, 0.0015550177856022104, 0.15982782678617885, 0.9919044513325924, -0.01790364366116259, 9.915203003156361E-4, 2.759582475885203, 1.1212970812180445
Banana, Organic Avocado, 55611.0, Large Lemon, 160792.0, 8900.0, 0.0020478926149540802, 0.16004027980075886, 0.9893875828062074, -0.023544322263745098, 0.0015744585665561882, 4.325613296897804, 1.1464855878189741
Cucumber Kirby, 99728.0, Organic Avocado, 184224.0, 15973.0, 0.003675391993108036, 0.16016565056954918, 0.9811602734262795, -0.042219492210069605, 0.0027026500021001027, 3.778383196246805, 1.1402367670739286
Large Lemon, 160792.0, Organic Avocado, 184224.0, 25766.0, 0.005928764170438969, 0.16024429076073438, 0.9700389839801558, -0.06806780871578495, 0.0043604069365814, 3.7802383554264867, 1.1403435462674163
Organic Gala Apples, 75655.0, Organic Hass Avocado, 220877.0, 12146.0, 0.0027947981686777816, 0.16054457735774239, 0.9856366018890055, -0.03202167728847973, 0.0019100442863047551, 3.15884250338836, 1.1307046351733567
Organic Russet Potato, 33708.0, Banana, 527515.0, 5412.0, 0.0012453027901271328, 0.16055535777856889, 0.9935391935271378, -0.0142671386177093, 3.038421998353361E-4, 1.322734911018594, 1.0466665689628423
Organic Kiwi, 52021.0, Organic Baby Spinach, 251705.0, 8360.0, 0.0019236384562939448, 0.1607043309432729, 0.9900724246194593, -0.022016456312813064, 0.0012303645002810582, 2.774716170440114, 1.1224680887536007
Organic Russet Potato, 33708.0, Organic Yellow Onion, 117716.0, 5422.0, 0.0012476037930652833, 0.16085202325857365, 0.9935414768203499, -0.01426483761477115, 0.0010375150281073406, 5.938460313739476, 1.1594063750129946
Organic Garlic, 113936.0, Organic Hass Avocado, 220877.0, 18354.0, 0.004223260792681706, 0.16109043673641343, 0.9785684191927697, -0.04821015335954482, 0.0028908264744997867, 3.1695827216791153, 1.1314403589708244
Organic Baby Spinach, Organic Avocado, 32291.0, Bag of Organic Bananas, 394930.0, 5206.0, 0.0011979021296012293, 0.1612213929577901, 0.9938136988028474, -0.013662435045563309, 5.226966373157177E-4, 1.7741297179713915, 1.0838694303011311
Organic Baby Arugula, 75752.0, Bag of Organic Bananas, 394930.0, 12220.0, 0.0028118255904200965, 0.16131587284824164, 0.9856317153445872, -0.03204928932373754, 0.0012278496698350393, 1.7751694036999761, 1.0839915309367856
Blueberries, 58269.0, Strawberries, 149445.0, 9400.0, 0.0021629427618616126, 0.16132077090734354, 0.9889040007265794, -0.024652485278758452, 0.0017018871625515378, 4.691284012379955, 1.1513492025258296
Organic Reduced Fat 2% Milk, 49374.0, Organic Strawberries, 275577.0, 7975.0, 0.0018350498431751448, 0.16152225867865677, 0.990581085954217, -0.02088689397047491, 0.0011146466533483571, 2.5472539115441184, 1.1170119434003933
Organic Granny Smith Apple, 61116.0, Organic Baby Spinach, 251705.0, 9896.0, 0.002277072507593885, 0.16192159172720727, 0.9883777050709918, -0.02584854660600916, 0.0014625912193509914, 2.795733358719984, 1.124098409225015
Organic Broccoli, 40373.0, Banana, 527515.0, 6539.0, 0.0015046258212567112, 0.1619646793649221, 0.9922864443504145, -0.01707505250313454, 3.770125421582566E-4, 1.3343456033611845, 1.0484267451189446
Cucumber Kirby, 99728.0, Organic Baby Spinach, 251705.0, 16161.0, 0.003718650848345268, 0.1620507781164768, 0.9812025618699052, -0.04217623335483237, 0.002389594792420677, 2.7979638870523758, 1.1242717111517655
Organic Red Onion, 70804.0, Limes, 146660.0, 11474.0, 0.002640170771234058, 0.16205299135642054, 0.9865670002841466, -0.029943871635329692, 0.002090371929588086, 4.802066812891041, 1.1531200433225464
Organic Small Bunch Celery, 70714.0, Organic Yellow Onion, 117716.0, 11465.0, 0.0026380998685897224, 0.16213196820997255, 0.9865850662663629, -0.029904524485087316, 0.0021973671960717456, 5.98571431865451, 1.1611775087476797
Organic Russet Potato, 33708.0, Organic Hass Avocado, 220877.0, 5483.0, 0.0012616399109880024, 0.16266168268660258, 0.9935554049089435, -0.014250801496848431, 8.674388156601327E-4, 3.2004982379327385, 1.1335634805874457
Organic Bartlett Pear, 38686.0, Organic Baby Spinach, 251705.0, 6297.0, 0.0014489415501534653, 0.1627720622447397, 0.9926130378092316, -0.016354378382905755, 9.333805985701715E-4, 2.810417557233046, 1.125240287694114
Broccoli Crown, 44976.0, Large Lemon, 160792.0, 7327.0, 0.0016859448527829825, 0.1629091070793312, 0.9914256894987756, -0.01901203677646976, 0.0013030499262263015, 4.40315276032629, 1.1504147538828282
Banana, Organic Avocado, 55611.0, Organic Strawberries, 275577.0, 9079.0, 0.0020890805675469765, 0.16325906745068422, 0.9894282503722559, -0.023503134311152203, 0.001277674933216003, 2.5746439008517386, 1.1193305058924259
Organic Broccoli Florets, 34248.0, Organic Baby Spinach, 251705.0, 5593.0, 0.0012869509433076594, 0.1633088063536557, 0.993458029911563, -0.014473998781849046, 8.305343722011958E-4, 2.8196849649603672, 1.1259621383603111
Organic Romaine Lettuce, 36028.0, Organic Strawberries, 275577.0, 5889.0, 0.0013550606302769187, 0.1634562007327634, 0.9931220260162179, -0.015225046140861415, 8.293854546160546E-4, 2.5777527511611606, 1.1195942784486879
Organic Whole Strawberries, 32658.0, Organic Strawberries, 275577.0, 5343.0, 0.0012294258698538933, 0.1636046297997428, 0.9937616889824553, -0.013799804920970904, 7.529214875198059E-4, 2.5800935215574086, 1.1197929647877882
Organic Hass Avocado, 220877.0, Organic Baby Spinach, 251705.0, 36153.0, 0.00831881592229605, 0.16367933284135514, 0.9595507409113762, -0.09332890927168425, 0.005375230224553633, 2.8260824642123255, 1.126460988637235
Organic Baby Broccoli, 33143.0, Organic Strawberries, 275577.0, 5425.0, 0.0012482940939467285, 0.16368463929034788, 0.9936703513117157, -0.014004133981878681, 7.64713202780746E-4, 2.581355294947477, 1.119900094309623
Organic Spring Mix, 33130.0, Banana, 527515.0, 5423.0, 0.0012478338933590983, 0.16368849984907938, 0.9936728444751054, -0.01399861157482712, 3.225167770553359E-4, 1.3485472940818923, 1.0505877814063187
Organic Red Onion, 70804.0, Organic Hass Avocado, 220877.0, 11593.0, 0.0026675527061980507, 0.1637336873622959, 0.9865939432635195, -0.029916489700365697, 0.0018395292591352026, 3.221590784246934, 1.1350165886859318
Organic Broccoli Florets, 34248.0, Banana, 527515.0, 5610.0, 0.0012908626483025157, 0.16380518570427471, 0.99346191103149, -0.01447008707685419, 3.343199196827976E-4, 1.349508610206277, 1.0507343844844954
Bag of Organic Bananas, 394930.0, Organic Strawberries, 275577.0, 64702.0, 0.014887949210422347, 0.16383156508748387, 0.9303442982192475, -0.16685906886234503, 0.00912562831767934, 2.583672358332567, 1.1200968754929337
Bag of Organic Bananas, 394930.0, Organic Hass Avocado, 220877.0, 64761.0, 0.014901525127757435, 0.16398095865090015, 0.9303567432160529, -0.16684549294500994, 0.010282982390785927, 3.2264560439098013, 1.1353522951717778
Banana, Organic Whole Milk, 32685.0, Organic Avocado, 184224.0, 5376.0, 0.0012370191795497904, 0.16447911886186323, 0.9937630977459545, -0.01380463702714102, 9.182113023628991E-4, 3.880139946556671, 1.1461233645863742
Bunched Cilantro, 47450.0, Organic Avocado, 184224.0, 7808.0, 0.001796623094108029, 0.16455216016859853, 0.9909768809033407, -0.020039894788941658, 0.0013337981354873162, 3.881863025412962, 1.146223567548472
Total 2% with Strawberry Lowfat Greek Strained Yogurt, 30866.0, Bag of Organic Bananas, 394930.0, 5087.0, 0.0011705201946372364, 0.1648091751441716, 0.9941100763869103, -0.013034031143154367, 5.251114824609457E-4, 1.8136107749309618, 1.0885254769418125
Organic D'Anjou Pears, 50808.0, Organic Baby Spinach, 251705.0, 8377.0, 0.001927550161288801, 0.1648756101401354, 0.9903494385270538, -0.021454321295022862, 0.001250441625176409, 2.8467373522652664, 1.1280745922213602
Organic Whole Strawberries, 32658.0, Organic Raspberries, 142603.0, 5393.0, 0.0012409308845446464, 0.16513564823320473, 0.9937731081862217, -0.01378829990628015, 9.943538681971723E-4, 5.03262997876468, 1.15849599489338
Organic Baby Carrots, 80493.0, Organic Baby Spinach, 251705.0, 13304.0, 0.0030612543089156273, 0.16528145304560646, 0.9848209299425451, -0.03398167159119645, 0.0019885394333587314, 2.8537446237299435, 1.1286230658017853
Organic Granny Smith Apple, 61116.0, Organic Strawberries, 275577.0, 10132.0, 0.0023313761769342403, 0.16578310098828458, 0.988431255668478, -0.025794242936668803, 0.0014396485196762918, 2.6144486581286412, 1.1227171883486056
Grated Parmesan, 46932.0, Organic Strawberries, 275577.0, 7804.0, 0.0017957026929327686, 0.16628313304355238, 0.9910928248843637, -0.01980243128572451, 0.0011109300898430696, 2.6223343119022946, 1.1233905519393217
Seedless Red Grapes, 86748.0, Bag of Organic Bananas, 394930.0, 14436.0, 0.003321727841514281, 0.16641305851431734, 0.983686614798861, -0.03659975273422427, 0.0015078253285916844, 1.831260400076433, 1.090619881044803
Organic Raspberries, 142603.0, Banana, 527515.0, 23791.0, 0.005474316090154216, 0.16683379732544196, 0.9735298874866494, -0.06015166830766527, 0.001491430586493924, 1.3744598194257136, 1.0545538701494137
Shredded Parmesan, 37689.0, Organic Strawberries, 275577.0, 6290.0, 0.0014473308480967598, 0.16689219666215607, 0.9928371984797951, -0.015897169099095224, 8.974204535291372E-4, 2.631939425758175, 1.1242118337853542
Green Bell Pepper, 58005.0, Organic Baby Spinach, 251705.0, 9688.0, 0.0022292116464803515, 0.16702008447547625, 0.9890286779826046, -0.02446472343900536, 0.0014561900625329554, 2.8837637819852247, 1.1309787763034524
Organic Tomato Cluster, 66827.0, Organic Baby Spinach, 251705.0, 11171.0, 0.002570450382208093, 0.1671629730498152, 0.9873874796669113, -0.028183374287350627, 0.0016798596850190121, 2.88623089183511, 1.131172816601523
Organic Strawberries, Organic Hass Avocado, 42333.0, Banana, 527515.0, 7094.0, 0.0016323314843240723, 0.16757612264663502, 0.9919697174098916, -0.017849339991822238, 4.499756290724218E-4, 1.380575464716289, 1.055494282914678
Organic Russet Potato, 33708.0, Organic Strawberries, 275577.0, 5658.0, 0.0013019074624056387, 0.16785332858668564, 0.9935953625401547, -0.014210533945430794, 8.100828032189947E-4, 2.647096761188573, 1.1255103018565535
Organic Navel Orange, 44701.0, Organic Strawberries, 275577.0, 7517.0, 0.001729663908607845, 0.16816178608979665, 0.9915310597654278, -0.018841762559046613, 0.0010774432461448638, 2.651961227471872, 1.1259276571687176
Boneless Skinless Chicken Breasts, 52369.0, Organic Baby Spinach, 251705.0, 8823.0, 0.00203017489233032, 0.16847753441921748, 0.9900993565695837, -0.022070069681271978, 0.0013322632066180332, 2.9089280691128274, 1.1329610979148652
Banana, Organic Strawberries, 58330.0, Organic Baby Spinach, 251705.0, 9828.0, 0.0022614256876144607, 0.16848962797874165, 0.9889874828035851, -0.024582074588851043, 0.0014840728905857286, 2.909136876149781, 1.1329775758000933
Organic Baby Spinach, Organic Avocado, 32291.0, Organic Strawberries, 275577.0, 5449.0, 0.0012538165009982902, 0.1687467096094887, 0.9938692007851591, -0.013606520674166248, 7.826669201926678E-4, 2.6611856448102524, 1.126719932610828
Organic Whole String Cheese, 61669.0, Organic Hass Avocado, 220877.0, 10425.0, 0.0023987955630220543, 0.16904765765619678, 0.9883737181232416, -0.025981314475540453, 0.0016776021564783735, 3.326147384677685, 1.142275060836512
Seedless Red Grapes, 86748.0, Organic Strawberries, 275577.0, 14707.0, 0.0033840850211381635, 0.16953704984552959, 0.9837477516418401, -0.03653739555460039, 0.00211836751979952, 2.6736495446725677, 1.127792216566814
Banana, Cucumber Kirby, 32840.0, Large Lemon, 160792.0, 5578.0, 0.0012834994389004336, 0.16985383678440927, 0.9937740521255849, -0.013829487858873047, 0.0010039221223733658, 4.590856850778052, 1.1600387452574354
Banana, Limes, 33103.0, Organic Strawberries, 275577.0, 5626.0, 0.0012945442530035566, 0.16995438479896083, 0.9937253284628527, -0.013939475799316647, 8.115469914319572E-4, 2.680231040630142, 1.128359254213374
Banana, Honeycrisp Apple, 29639.0, Organic Avocado, 184224.0, 5042.0, 0.0011601656814155586, 0.17011370154188737, 0.9943785609646285, -0.012479719535353874, 8.710683379264269E-4, 4.013062408023038, 1.1539050653702865
Organic Black Beans, 39577.0, Organic Hass Avocado, 220877.0, 6736.0, 0.001549955579138279, 0.1701998635571165, 0.9925114718750941, -0.016663403077499393, 0.001087118960240952, 3.348817954013514, 1.1438611488687591
Original Hummus, 74172.0, Organic Strawberries, 275577.0, 12639.0, 0.0029082376135286087, 0.17040122957450252, 0.9860788311946577, -0.03122576037217342, 0.0018260132566640143, 2.6872779152322117, 1.128967019624382
Organic Red Onion, 70804.0, Banana, 527515.0, 12077.0, 0.002778921248404542, 0.17056945935257894, 0.9867035264737415, -0.029805121158159205, 8.01373614756139E-4, 1.405236061635428, 1.0593034623759219
Asparagus, 71151.0, Organic Baby Spinach, 251705.0, 12139.0, 0.0027931874666210763, 0.17060898652162304, 0.986640048792393, -0.02995054454385033, 0.001844971645236003, 2.945729657348498, 1.1358726948273596
Organic Cilantro, 73050.0, Organic Baby Spinach, 251705.0, 12479.0, 0.002871421566518198, 0.17082819986310746, 0.9862929937920077, -0.03074623135986282, 0.0018978981339286408, 2.949514588344588, 1.1361729926050854
Organic Blackberries, 64589.0, Bag of Organic Bananas, 394930.0, 11045.0, 0.002541457745187395, 0.1710043505860131, 0.9878599348829618, -0.027182438009255093, 0.0011909003904684667, 1.8817843879842566, 1.096660147259245
Raspberries, 60919.0, Banana, 527515.0, 10418.0, 0.002397184860965349, 0.17101396936916233, 0.988540340606102, -0.025637774736874563, 6.957241483752825E-4, 1.4088981562884335, 1.0598714707406336
Organic Blackberries, 64589.0, Organic Raspberries, 142603.0, 11046.0, 0.0025416878454812097, 0.17101983309851523, 0.9878601616135966, -0.027182207908961278, 0.002054022865725346, 5.211954827581912, 1.1667191163525505
Organic Cilantro, 73050.0, Organic Hass Avocado, 220877.0, 12497.0, 0.0028755633718068694, 0.17107460643394934, 0.9862970671292772, -0.03074208955457415, 0.002021273885225023, 3.366029217229951, 1.1450682350550736
Grated Parmesan, 46932.0, Organic Baby Spinach, 251705.0, 8060.0, 0.0018546083681494252, 0.17173783346117788, 0.9911511012294261, -0.019743525610507854, 0.0012291545455855222, 2.965220294836297, 1.1374207872877915
Organic Carrot Bunch, 37562.0, Organic Hass Avocado, 220877.0, 6459.0, 0.0014862177977515059, 0.17195569990948298, 0.9929045170141712, -0.01579983667481145, 0.0010469457690726925, 3.383365433536852, 1.1462866628020403
Organic Baby Carrots, 80493.0, Organic Strawberries, 275577.0, 13849.0, 0.0031866589690448376, 0.1720522281440622, 0.9849440541620051, -0.03385626693106724, 0.002012206545527853, 2.713314652203749, 1.1312182762831224
Organic Baby Spinach, Organic Hass Avocado, 36153.0, Banana, 527515.0, 6222.0, 0.0014316840281173354, 0.17210190025724006, 0.9931696882122754, -0.015205947816474765, 4.2193486706300636E-4, 1.4178610721720664, 1.0612642350322408
Organic Red Bell Pepper, 59878.0, Organic Baby Spinach, 251705.0, 10306.0, 0.0023714136280580615, 0.17211663716222986, 0.9887484909127927, -0.025184477158058882, 0.0015734309299526882, 2.97176070820638, 1.1379412219567542
Organic Small Bunch Celery, 70714.0, Organic Hass Avocado, 220877.0, 12174.0, 0.002801240976904603, 0.1721582713465509, 0.9867455953557509, -0.029741383376772436, 0.0019742700425562296, 3.3873511879977873, 1.1465671571629046
Broccoli Crown, 44976.0, Organic Baby Spinach, 251705.0, 7767.0, 0.0017871889820616112, 0.17269210245464248, 0.9915258965858306, -0.01891079264719113, 0.0011878023988426115, 2.9816966747295717, 1.1387327600044201
Organic Half & Half, 79006.0, Banana, 527515.0, 13646.0, 0.003139948609400379, 0.1727210591600638, 0.9852291682344856, -0.0332186590169057, 9.333200524823276E-4, 1.4229620112348562, 1.0620585151316488
Pure Irish Butter, 35384.0, Bag of Organic Bananas, 394930.0, 6124.0, 0.001409134199323459, 0.17307257517522043, 0.9933216397360152, -0.014874603393381071, 6.69254011685091E-4, 1.9045437664999392, 1.0994029991885372
Organic Large Extra Fancy Fuji Apple, 78056.0, Banana, 527515.0, 13531.0, 0.003113487075611647, 0.17334990263400635, 0.9854147401427715, -0.032807929992445806, 9.3339191019642E-4, 1.4281427366124373, 1.0628664368488467
Organic Whole Milk, 142813.0, Organic Strawberries, 275577.0, 24767.0, 0.0056988939769177195, 0.17342258757956208, 0.9737017749285771, -0.06002373254430409, 0.0036151466453518545, 2.734925626820213, 1.133093691235456
Organic Lemon, 91251.0, Organic Strawberries, 275577.0, 15829.0, 0.0036422575507986665, 0.17346659214693538, 0.9830022748672468, -0.03835150627103836, 0.0023108379478723453, 2.735619591895271, 1.133154017045886
Sparkling Natural Mineral Water, 44737.0, Bag of Organic Bananas, 394930.0, 7773.0, 0.0017885695838245016, 0.17374879853365224, 0.9915812354748754, -0.018799424104984638, 8.531179685639977E-4, 1.911985135999174, 1.1003027763834894
Organic Yellow Onion, 117716.0, Organic Baby Spinach, 251705.0, 20455.0, 0.004706701509987158, 0.17376567331543716, 0.9782104185209987, -0.049466270863481265, 0.0031379228051177216, 3.0002329170951354, 1.1402123769482944
Organic Garlic, 113936.0, Banana, 527515.0, 19821.0, 0.004560817923708407, 0.17396608622384496, 0.9788973527685916, -0.047872596228518124, 0.0013785984560601883, 1.4332191635666869, 1.0636592866890944
Sparkling Water Grapefruit, 79245.0, Lime Sparkling Water, 48512.0, 13789.0, 0.0031728529514159338, 0.17400466906429427, 0.985208271942178, -0.033295742615333745, 0.002969310314851506, 15.588149023566489, 1.1971464456418497
Organic Baby Broccoli, 33143.0, Organic Baby Spinach, 251705.0, 5771.0, 0.0013279087956067411, 0.17412424946444197, 0.9937493634498985, -0.01392451928021867, 8.862183489768206E-4, 3.0064240821566983, 1.1407074307901206
Organic Italian Parsley Bunch, 63021.0, Organic Baby Spinach, 251705.0, 10978.0, 0.0025260410255017853, 0.17419590295298393, 0.9881960611047704, -0.02647626020753666, 0.0016861721651975211, 3.0076612491462797, 1.1408064078563693
Spring Water, 58312.0, Bag of Organic Bananas, 394930.0, 10159.0, 0.002337588884867247, 0.17421799972561394, 0.9890666795633213, -0.024497627781020912, 0.0011182837327767961, 1.917148370003639, 1.1009279575741988
No Salt Added Black Beans, 29174.0, Limes, 146660.0, 5083.0, 0.0011695997934619764, 0.1742304791938027, 0.9944936178674568, -0.012256292150059446, 9.430613011991158E-4, 5.162918591798733, 1.170124915685591
Uncured Genoa Salami, 43261.0, Organic Strawberries, 275577.0, 7558.0, 0.0017390980206542625, 0.1747070109336354, 0.9918657010219648, -0.018169639600812807, 0.0011078880235890732, 2.7551813639520892, 1.1348571522349518
100% Raw Coconut Water, 39271.0, Organic Hass Avocado, 220877.0, 6868.0, 0.0015803288179218676, 0.17488732143311858, 0.9926108306983351, -0.01649220845890098, 0.0011210707422537542, 3.4410474233313315, 1.150359414003444
Organic Tomato Cluster, 66827.0, Banana, 527515.0, 11691.0, 0.002690102534991927, 0.174944259056968, 0.9875053198022643, -0.028063722134566794, 8.236320571400847E-4, 1.4412778379907831, 1.0649203440532296
Organic Roma Tomato, 30517.0, Banana, 527515.0, 5342.0, 0.0012291957695600782, 0.17504997214667234, 0.9942476181597496, -0.01281474556314861, 3.768594448319792E-4, 1.4421487550142837, 1.0650568081008178
Shredded Parmesan, 37689.0, Bag of Organic Bananas, 394930.0, 6606.0, 0.0015200425409423205, 0.1752766059062326, 0.9929092850201431, -0.015824457406249662, 7.319647546009669E-4, 1.928797597505075, 1.1023410969960343
Organic Avocado, 184224.0, Organic Baby Spinach, 251705.0, 32291.0, 0.007430168587582269, 0.17528117943373284, 0.9664618539542245, -0.07734982446799085, 0.004975050437748202, 3.0263996003957887, 1.1423076351021404
Organic Romaine Lettuce, 36028.0, Organic Hass Avocado, 220877.0, 6317.0, 0.0014535435560297668, 0.17533584989452647, 0.9932196992258484, -0.015126563215108567, 0.0010322110218398866, 3.449872578258349, 1.1509850856031651
Organic Yellow Onion, 117716.0, Organic Hass Avocado, 220877.0, 20658.0, 0.004753411869631617, 0.17549016276461993, 0.9782558970276996, -0.04941956050383681, 0.003376772017441765, 3.452908806955036, 1.1512005006339787
Organic Lacinato (Dinosaur) Kale, 44828.0, Banana, 527515.0, 7869.0, 0.0018106592120307478, 0.17553761042205765, 0.9915825487119655, -0.018819212730252735, 5.586182917269428E-4, 1.446166161718896, 1.0656867488617972
Grated Parmesan, 46932.0, Bag of Organic Bananas, 394930.0, 8241.0, 0.001896256521329952, 0.17559447711582715, 0.991192304426521, -0.01970187745732733, 9.149074096906832E-4, 1.932295549911285, 1.102766133568645
Organic Lacinato (Dinosaur) Kale, 44828.0, Organic Hass Avocado, 220877.0, 7873.0, 0.0018115796132060081, 0.17562684036762738, 0.9915834597161906, -0.018818292329077474, 0.001287334724711949, 3.455598047717613, 1.1513913648356684
Italian Sparkling Mineral Water, 32069.0, Bag of Organic Bananas, 394930.0, 5634.0, 0.0012963850553540772, 0.17568368206055693, 0.9939618547281863, -0.013461787589356572, 6.258215877592652E-4, 1.9332771885172517, 1.1028854714852359
Organic Peeled Whole Baby Carrots, 57831.0, Organic Strawberries, 275577.0, 10167.0, 0.0023394296872177676, 0.17580536390517196, 0.9891765267968613, -0.0242744304960203, 0.0014956326103985318, 2.772502715980535, 1.1363695058354712
Michigan Organic Kale, 70076.0, Bag of Organic Bananas, 394930.0, 12347.0, 0.0028410483277346095, 0.17619441748958273, 0.9869273305046843, -0.029407968051034405, 0.0013757576870793336, 1.9388974780212185, 1.1035692283040826
Banana, Large Lemon, 43038.0, Organic Baby Spinach, 251705.0, 7612.0, 0.0017515234365202761, 0.17686695478414424, 0.9919284004967909, -0.018054589453905274, 0.0011779642100755209, 3.0537795501559795, 1.1445083039986936
Italian Sparkling Mineral Water, 32069.0, Banana, 527515.0, 5681.0, 0.0013071997691633853, 0.17714927188250335, 0.9939725902238465, -0.013450972875547263, 4.115162616854089E-4, 1.459443830605006, 1.0677740366326638
Organic Large Extra Fancy Fuji Apple, 78056.0, Organic Hass Avocado, 220877.0, 13849.0, 0.0031866589690448376, 0.177423900789177, 0.9854866210049893, -0.03273475809901261, 0.0022738263863667733, 3.490956643655106, 1.1539067793407158
Organic Reduced Fat Milk, 36869.0, Bag of Organic Bananas, 394930.0, 6545.0, 0.0015060064230196016, 0.17752041010062655, 0.9930811353472667, -0.015461129042315674, 7.350748540042559E-4, 1.9534891079153927, 1.1053483905598724
Organic Red Radish, Bunch, 28267.0, Banana, 527515.0, 5035.0, 0.0011585549793588531, 0.17812289949410973, 0.9946888549626699, -0.01184993503118204, 3.6906089766375956E-4, 1.4674650592330756, 1.069038963328373
100% Whole Wheat Bread, 63114.0, Bag of Organic Bananas, 394930.0, 11247.0, 0.002587938004538038, 0.17820134993820705, 0.9882362280267042, -0.026457161883150008, 0.0012682229309847947, 1.9609823789995748, 1.106264278841608
Bag of Organic Bananas, Organic Strawberries, 64702.0, Organic Baby Spinach, 251705.0, 11554.0, 0.002658578794739263, 0.1785725325337702, 0.987950028941424, -0.027117319626105432, 0.0017963075676973802, 3.0832280045570033, 1.1468847133286415
Organic Spring Mix, 33130.0, Bag of Organic Bananas, 394930.0, 5931.0, 0.0013647248426171515, 0.1790220344099004, 0.9937888510801746, -0.013881720625569067, 6.719758426041758E-4, 1.9700134429520493, 1.1073701476386855
Shredded Parmesan, 37689.0, Organic Baby Spinach, 251705.0, 6748.0, 0.0015527167826640599, 0.17904428347793785, 0.9929416783389071, -0.015791783164527923, 0.0010504426601333572, 3.0913732422461133, 1.1475437549011351
Organic Red Radish, Bunch, 28267.0, Organic Hass Avocado, 220877.0, 5067.0, 0.0011659181887609352, 0.17925496161601867, 0.9946961705894429, -0.011842571821779958, 8.353473343159106E-4, 3.5269842246628924, 1.1564811153435723
Organic Italian Parsley Bunch, 63021.0, Bag of Organic Bananas, 394930.0, 11316.0, 0.0026038149248112773, 0.17955919455419622, 0.9882727233138398, -0.026398486308227165, 0.001286044483223057, 1.9759245181376763, 1.1080951665606433
Fresh Cauliflower, 74235.0, Organic Baby Spinach, 251705.0, 13343.0, 0.0030702282203744144, 0.17974001481780832, 0.9862240467891931, -0.03109276240234831, 0.0020809125185498314, 3.1033857187468366, 1.1485170830758358
Organic Half & Half, 79006.0, Bag of Organic Bananas, 394930.0, 14213.0, 0.003270415475993521, 0.1798977292863833, 0.9853573056520353, -0.033088192150312556, 0.0016183983466537938, 1.9796498582921052, 1.1085525835363614
Organic Red Onion, 70804.0, Organic Baby Spinach, 251705.0, 12746.0, 0.0029328583449668207, 0.18001807807468503, 0.9868549958283666, -0.029651184061596926, 0.0019892669264716667, 3.1081867506215373, 1.1489065555656057
Original Hummus, 74172.0, Bag of Organic Bananas, 394930.0, 13353.0, 0.003072529223312565, 0.18002750364018766, 0.9862403658919261, -0.031061468762389462, 0.0015215911361117671, 1.9810779351340857, 1.1087280305127238
Large Lemon, 160792.0, Limes, 146660.0, 28998.0, 0.00667244832004926, 0.18034479327329717, 0.9707561347790845, -0.06732412456617466, 0.005423885310248414, 5.344102194020276, 1.1788535996346814
Total 2% with Strawberry Lowfat Greek Strained Yogurt, 30866.0, Total 2% Greek Strained Yogurt with Cherry 5.3 oz, 18692.0, 5567.0, 0.0012809683356684678, 0.18036026696040952, 0.9942197456267676, -0.012923583002123136, 0.001250421201624462, 41.934157679837334, 1.2148007535158307
